"CODE","NAME_KZ","NAME_RU"
"62720203","білім беру ұйымдарының күрделі жөндеуге шығыстары","расходы на капитальный ремонт  организаций образования "
"627301","Білім беру ұйымдарының табыстары","Доходы организаций образования"
"627302","Білім беру ұйымдарының өзге де табыстар","Прочие доходы организаций образования"
"627302","Білім беру ұйымдарының шығыстары","Расходы организаций образования"
"627303","Білім беру ұйымдарының салық салынғанға дейінгі пайдасы (залалы)","Прибыль (убыток) до налогообложения организаций образования"
"627304","Білім беру ұйымдарының аздық үлесті шегеруге дейінгі кезең бойынша таза пайдасы (залалы)","Чистая прибыль (убыток) за период до вычета доли меньшинства организаций образования"
"627305","Білім беру ұйымдарының кезең бойынша қорытынды пайдасы (залалы)","Итоговая прибыль (убыток) за период организаций образования"
"627401","Білім беру ұйымдарының активтері","Активы организаций образования"
"627402","Білім беру ұйымдарының пассивтері","Пассивы организаций образования"
"628101","Білім беру ұйымдары  қызметтерінің көлемі","Объем услуг организаций образования"
"62810101","білім беру ұйымдарының интернет арқылыұсынылатын қызметтерінің көлемі","Объем услуг организаций образования предоставляемых через интернет"
"628102","Білім беру ұйымдары көрсеткен қызметтердің жалпы көлеміндегі қызмет түрлерінің үлес салмағы","Удельный вес видов  услуг в общем объеме услуг, оказанных организациями образования"
"631101","Денсаулық сақтау ұйымдарының саны","Число организаций здравоохранения"
"63110101","халықтың 10 000 адамына шаққандағы дәрігерлік амбулаториялық-емханалық ұйымдар және дербес бөлімшелер","врачебные амбулаторно-поликлинические организации и  самостоятельные отделения на 10 000 человек населения"
"631102","Жатқызылған науқастар саны","Число госпитализированных"
"63110201","ауылдық жерде тұратын жатқызылған науқастар саны","число госпитализированных, проживающих в сельской местности"
"631103","Барлық науқастардың өткізген мың төсек-күні","Проведено всеми больными тысяч койко-дней"
"63110301","ауылдық жерде тұратын барлық науқастардың өткізген мың төсек-күні","проведено всеми больными тысяч койко-дней, проживающих в сельской местности"
"631104","Денсаулық сақтау ұйымдарының қуаттылығы","Мощность организаций здравоохранения "
"63110401","денсаулық сақтау ұйымдарының халықтың 10000 адамына шаққандағы қуаттылығы","мощность организаций на 10000 человек населения "
"631106","Амбулаториялық-емханалық ұйымдардағы дәрігердің келіп-кету саны","Число посещений врача в амбулаторно-поликлинических организациях"
"631107","Сауықтырылғандар саны","Число санированных"
"631108","Протез алғандар саны","Число  получивших протезы"
"631201","Сәбилер үйіндегі орын саны","Число мест в доме ребенка"
"631202","Жыл соңына сәбилер үйіндегі балалар саны","Число детей, на конец года в доме ребенка"
"631203","Жыл ішінде сәбилер үйіне келіп түскен балалар саны","Число детей поступивших в течение года в дом ребенка"
"63120301","сәбилер үйіне түскен балалар санынан жетімдер мен ата-анасының қамқорлығынсыз қалғандар","из числа детей поступивших  в дом ребенка, сироты и оставшиеся без попечения родителей"
"631301","Ең көп қабылдаған айдағы төсек саны","Число коек в месяц максимального развертывания"
"631302","Бір жылда емделгендер (демалғандар) саны ","Численность лечившихся (отдохнувших) за год"
"631303","Санатория төсектерінің саны","Число санаторных коек"
"63130301","Санаторий төсектерінің саны, жыл соңына, 10 000 адамға шаққанда","Число санаторных коек на 10 000 человек населения на конец года"
"63130302","Емделгендердің (дем алғандардың) орташа тұру мерзімі","Средний срок пребывания лечившихся (отдохнувших)"
"63130303","Балаларға арналған санаторий төсектерінің саны","Число санаторных коек для детей"
"631304","Өткізілген тәулік-күн","Проведено койко-дней"
"631306","Санаториялық-курорттық ұйымдарының дәрігерлерінің саны","Численность врачей санаторно-курортных организаций"
"631307","Санаториялық-курорттық ұйымдарының орта медицина персоналының саны","Численность среднего медицинского персонала санаторно-курортных организаций"
"63130701","Санаториялық-курорттық ұйымдарының тіс дәрігерлерінің саны","Численность зубных врачей санаторно-курортных организаций"
"631401","Аурухана төсектерінің саны","Число больничных коек"
"63140101","Аурухана төсектерінің 10000 адамға шаққандағы саны","число больничных коек на 10000 человек населения"
"631402","Балаларға арналған аурухана төсектерінің саны","Число больничных коек для детей"
"63140201","Балаларға арналған аурухана төсектерінің 10000 адамға шаққандағы саны","число больничных коек для детей на 10000 человек населения"
"631501","Жыл соңына барлық мамандықтағы дәрігерлердің тізімдік саны","Списочная численность врачей всех специальностей на конец года"
"63150101","Жыл соңына барлық мамандықтағы дәрігерлердің тізімдік саны, 10000 адамға шаққанда","списочная численность врачей всех специальностей на конец года, на 10000 человек населения"
"631502","Орта медициналық персонал саны","Численность среднего медицинского персонала"
"63150201","10000 адамға шаққанда орта медициналық персонал саны","численность среднего медицинского персонала на 10000 человек населения"
"63150202","тіс дәрігерлерінің саны","численность зубных врачей"
"631503","Толық емес жұмыс уақытында жұмыс істейтін және қоса атқару бойынша қабылданған азаматтық-құқықтық  сипаттағы шарттар бойынша жұмыстарды атқаратын қызметкерлер саны","Численность работников, выполняющих работы по договорам гражданско-правового характера, работающих неполное рабочее время и принятых по совместительству"
"631504","Денсаулық сақтау ұйымдарының барлық үй-жайларының жалпы алаңы","Общая площадь всех помещений организаций здравоохранения"
"63150401","денсаулық сақтау ұйымдарының барлық ғимараттарының жалға алынған  алаңы","арендованная площадь всех зданий организаций здравоохранения"
"631505","Денсаулық сақтау ұйымдарының барлық ғимараттарының жұмыс алаңы","Рабочая площадь всех зданий организаций здравоохранения"
"631610","Диспансерлік байқауда тұрған ҰОС қатысушылары мен мүгедектерінің, интернационалист-жауынгерлердің саны","Численность участников и инвалидов ВОВ, воинов-интернационалистов, состоящих под диспансерным наблюдением "
"631611","Стационарлық емді қажет еткен ҰОС қатысушылары мен  мүгедектерінің, интернационалист-жауынгерлердің саны","Численность участников и инвалидов ВОВ, воинов-интернационалистов, нуждавшихся в стационарном лечении "
"631612","Стационарлық ем қабылдаған  ҰОС қатысушылары мен  мүгедектерінің, интернационалист-жауынгерлердің саны","Численность участников и инвалидов ВОВ, воинов-интернационалистов, получивших стационарное лечение"
"631613","Санаториялық-курорттық ем қабылдаған  ҰОС қатысушылары мен  мүгедектерінің, интернационалист-жауынгерлердің саны","Численность участников и инвалидов ВОВ, воинов-интернационалистов, получивших санаторно-курортное лечение"
"631701","Дербес станциялар (бөлімшелер) бойынша орындалған шақырулар саны","Число выполненных вызовов по самостоятельным станциям (отделениям)"
"631702","Амбулаториялық және шақырылған жерінде көмек көрсетілген адамдар саны","Число лиц, которым оказана помощь амбулаторно и при выездах"
"63170201","1000 адамға шаққандағы амбулаториялық және шақырылған жерінде көмек көрсетілген адамдар саны","число лиц, которым оказана помощь амбулаторно и при выездах, на 1000 человек населения"
"632101","Денсаулық сақтау мен әлеуметтік қызметтер көрсету саласында көрсетілген қызметтер көлемі","Объем оказанных услуг в области здравоохранения и предоставления социальных услуг"
"632102","Денсаулық сақтау ұйымдары көрсеткен  қызметтердің жалпы көлеміндегі қызмет түрлерінің үлес салмағы","Удельный вес видов  услуг в общем объеме услуг, оказанных организациями здравоохранения"
"633101","Денсаулық сақтау ұйымдарының ағымдағы табыстары","Текущие доходы организаций здравоохранения"
"63310101","денсаулық сақтау ұйымдарының негізгі қызмет түрі бойынша халыққа және кәсіпорындарға көрсетілген қызметтерден табыстар","доходы от оказанных услуг населению и предприятиям по основному виду деятельности организаций здравоохранения"
"63310102","денсаулық сақтау ұйымдарының қайта сатуға арналған алынған тауарларды өткізуден түскен табыстары","доход от реализации товаров, приобретенных для перепродажи организаций здравоохранения"
"63310103","денсаулық сақтау ұйымдарының меншіктен алынған табысы","полученный доход от собственности организаций здравоохранения"
"633101031","денсаулық сақтау ұйымдарының меншіктен алынған табысынан пайыздары","проценты от полученного дохода от собственности организаций здравоохранения"
"633101032","денсаулық сақтау ұйымдарының меншіктен алынған табысынан дивидендтері","дивиденды от полученного  дохода от собственности организаций здравоохранения"
"63310104","денсаулық сақтау ұйымдарының басқа ағымдағы табыстары ","другой текущий доход организаций здравоохранения"
"633102","Денсаулық сақтау ұйымдарының күрделі шығындарға алынған трансферттері ","Полученные трансферты на капитальные затраты организаций здравоохранения"
"63310201","денсаулық сақтау ұйымдарының өзге де табыстары","прочие капитальные доходы организаций здравоохранения"
"633103","денсаулық сақтау ұйымдарының күрделі қаржы табыстары","прочие доходы организаций здравоохранения"
"633201","Денсаулық сақтау ұйымдарының ағымдағы шығыстары","Текущие расходы организаций здравоохранения"
"63320101","денсаулық сақтау ұйымдарының жұмыс күшін ұстауға жұмсаған шығыстарының жалпы сомасы","общая сумма затрат на содержание рабочей силы организаций здравоохранения"
"633201011","денсаулық сақтау ұйымдарының жалақы қоры","фонд заработной платы организаций здравоохранения"
"6332010111","денсаулық сақтау ұйымдарының ақшалай түрдегі жалақы қоры ","фонд заработной платы в денежной форме организаций здравоохранения"
"633201012","денсаулық сақтау ұйымдарының ЖҚ-ға қосылмайтын төлемдер мен шығыстары","выплаты и расходы не учитываемые в ФЗП организаций здравоохранения"
"63320102","денсаулық сақтау ұйымдарының тамақ өнімдеріне шығыстары","расходы на продукты питания организаций здравоохранения"
"63320103","денсаулық сақтау ұйымдарының дәрілік заттар мен таңу материалдарына шығыстары","расходы на медикаменты и перевязочные материалы организаций здравоохранения"
"63320104","денсаулық сақтау ұйымдарының отынға шығыстары","расходы на топливо организаций здравоохранения"
"63320105","денсаулық сақтау ұйымдарының ағымдағы шаруашылық мақсаттарға арналған тауарлар мен материалдарға шығыстары","расходы на товары и материалы для текущих хозяйственных целей организаций здравоохранения"
"63320106","денсаулық сақтау ұйымдарының жұмсақ мүкәммалға және киім-кешекке шығыстары","расходы на мягкий инвентарь и обмундирования организаций здравоохранения"
"63320107","денсаулық сақтау ұйымдарының негізгі құралдарды жалдауға шығыстары","расходы на аренду основных средств организаций здравоохранения"
"63320108","денсаулық сақтау ұйымдарының меншіктен төленген табысы","выплаченный доход от собственности организациями здравоохранения"
"633201081","денсаулық сақтау ұйымдарының меншіктен төленген табыс пайыздары","проценты от выплаченного дохода от собственности организаций здравоохранения"
"633201082","денсаулық сақтау ұйымдарының меншіктен төленген табыс дивидендтері","дивиденды от выплаченного дохода от собственности организаций здравоохранения"
"63320109","денсаулық сақтау ұйымдарының есепті кезеңге амортизациялық аударымдары (негізгі құралдар және материалдық емес активтер)","амортизационные отчисления за отчетный период (основные средства и нематериальные активы) организаций здравоохранения"
"63320110","денсаулық сақтау ұйымдарының басқа да ағымдағы шығыстары","другие текущие расходы организаций здравоохранения"
"633201101","денсаулық сақтау ұйымдарының салықтары","налоги организаций здравоохранения"
"633201102","денсаулық сақтау ұйымдарының басқа да міндетті төлемдері мен алымдары","другие обязательные платежи и сборы организаций здравоохранения"
"633201103","денсаулық сақтау ұйымдарының өзге де шығыстары","прочие расходы организаций здравоохранения"
"63320111","денсаулық сақтау ұйымдарының іссапар шығыстары","командировочные расходы организаций здравоохранения"
"633202","Денсаулық сақтау ұйымдарының күрделі шығыстары","Капитальные расходы организаций здравоохранения"
"63320201","денсаулық сақтау ұйымдарының негізгі құралдарды сатып алуға шығыстары","расходы на приобретение основных средств организаций здравоохранения"
"63320202","денсаулық сақтау ұйымдарының негізгі құралдардың істен шығуына шығыстары","расходы на выбытие основных средств организаций здравоохранения"
"63320203","денсаулық сақтау ұйымдарының күрделі жөндеуге шығыстары ","расходы на капитальный ремонт организаций здравоохранения"
"633301","Денсаулық сақтау ұйымдарының табыстары","Доходы организаций здравоохранения"
"633302","Денсаулық сақтау ұйымдарының шығыстары","Расходы организаций здравоохранения"
"633302","Денсаулық сақтау ұйымдарының өзге де табыстары","Доходы организаций здравоохранения"
"633303","Денсаулық сақтау ұйымдарының салық салынғанға дейінгі пайдасы (залалы)","Прибыль (убыток) до налогообложения организаций здравоохранения"
"633304","Денсаулық сақтау ұйымдарының аздық үлесті шегеруге дейінгі кезең бойынша таза пайдасы (залалы)","Чистая прибыль (убыток) за период до вычета доли меньшинства организаций здравоохранения"
"633305","Денсаулық сақтау ұйымдарының кезең бойынша қорытынды пайдасы (залалы)","Итоговая прибыль (убыток) за период, организаций здравоохранения"
"633401","Денсаулық сақтау ұйымдарының  активтері","Активы организаций здравоохранения"
"633402","Денсаулық сақтау ұйымдарының  пассивтері","Пассивы организаций здравоохранения"
"634101","1 жұмыс күні және одан көп күнге еңбекке қабiлеттiлігін жоғалтумен еңбек қызметіне байланысты жазатайым окиғалар кезінде зардап шеккендер саны","Численность пострадавших при несчастных случаях, связанных с трудовой деятельностью с утратой трудоспособности на 1 рабочий день и более"
"63410101","топтық жазатайым оқиғалар кезінде 1 жұмыс күні және одан көп күнге еңбекке қабiлеттiлігін жоғалтумен еңбек қызметіне байланысты жазатайым окиғалар кезінде зардап шеккендер саны","численность пострадавших при несчастных случаях, связанных с трудовой деятельностью и с утратой трудоспособности на 1 рабочий день и более при групповых несчастных случаях"
"63410102","кәсіптік аурулардан 1 жұмыс күні және одан көп күнге еңбекке қабiлеттiлігін жоғалтумен еңбек қызметіне байланысты  жазатайым окиғалар кезінде зардап шеккендер саны","численность пострадавших при несчастных случаях, связанных с трудовой деятельностью с утратой трудоспособности на 1 рабочий день и более от профессиональных заболеваний"
"634102","1000 жұмысшыға шаққандағы еңбек қызметіне байланысты  жазатайым окиғалар кезінде зардап шеккендердің  саны","Численность пострадавших при несчастных случаях, связанных с трудовой деятельностью на 1000 работающих"
"63410201","1000 жұмысшыға шаққандағы топтық жазатайым оқиғалар кезінде еңбек қызметіне байланысты жазатайым окиғалар кезінде зардап шеккендердің саны","численность пострадавших при несчастных случаях, связанных с трудовой деятельностью на 1000 работающих при групповых несчастных случаях"
"63410202","кәсіптік аурулардан 1 жұмыс күні және одан көп күнге еңбекке қабiлеттiлігін жоғалтумен еңбек қызметіне байланысты жазатайым окиғалар кезінде зардап шеккендердің 1000 жұмысшыға шаққандағы саны","численность пострадавших при несчастных случаях, связанных с трудовой деятельностью с утратой трудоспособности на 1 рабочий день и более от профессиональных заболеваний на 1000 работающих"
"634103","Еңбек қызметіне байланысты жазатайым оқиғалар кезінде қайтыс болғандар саны","Численность погибших при несчастных случаях, связанных с трудовой деятельностью"
"63410301","топтық жазатайым оқиғалар кезінде жазатайым оқиғалар кезінде қайтыс болғандар саны","численность погибших при несчастных случаях  при групповых несчастных случаях"
"63410302","кәсіптік аурулардан жазатайым оқиғалар кезінде  қайтыс болғандар саны","численность погибших при несчастных случаях  от профессионального заболевания"
"634104","1000 жұмысшыға шаққандағы еңбек қызметіне байланысты жазатайым окиғалар кезінде қайтыс болғандардың саны","Численность погибших при несчастных случаях, связанных с трудовой деятельностью, на 1000 работающих"
"63410401","1000 жұмысшыға шаққандағы еңбек қызметіне байланысты жазатайым оқиғалар кезінде қайтыс болғандардың топтық жазатайым оқиғалар кезіндегі саны","численность погибших при несчастных случаях, связанных с трудовой деятельностью, на 1000 работающих при групповых несчастных случаях"
"63410402","1000 жұмысшыға шаққандағы еңбек қызметіне байланысты жазатайым оқиғалар кезінде кәсіптік аурулардан қайтыс болғандардың саны","численность погибших при несчастных случаях, связанных с трудовой деятельностью, на 1000 работающих от профессионального заболевания"
"634201","Қайтыс болғандарды қоса алғанда есепті жылы зардап шеккендерде аяқталған еңбекке қабілеттілігін жоғалтқан (жарамсыз) адам-күндердің күнтізбелік саны","Число календарных человеко-дней потери трудоспособности (нетрудоспособности), которая закончилась в отчетном году у пострадавших, включая умерших"
"634202","Қайтыс болғандарды қоса алғанда 1000 жұмыс істеушіге шаққандағы есепті жылы зардап шеккендерде аяқталған еңбекке қабілеттілігін жоғалтқан (жарамсыз) адам-күндердің күнтізбелік саны","Число календарных человеко-дней потери трудоспособности (нетрудоспособности), которая закончилась в отчетном году у пострадавших, включая умерших, на 1000 работающих"
"634203","Қайтыс болғандарды қоса алғанда есепті жылы  зардап шеккендерде аяқталған еңбекке қабілеттілігін жоғалтқан (жарамсыз) жұмыс адам-күндерінің саны","Число рабочих человеко-дней потери трудоспособности (нетрудоспособности), которая закончилась в отчетном году у пострадавших, включая умерших"
"634204","Қайтыс болғандарды қоса 1000 жұмыс істеушіге шаққанда есепті жылы зардап шеккендерде аяқталған еңбекке қабілеттілігін жоғалтқан (жарамсыз) жұмыс адам-күндерінің саны","Число рабочих человеко-дней потери трудоспособности (нетрудоспособности), которая закончилась в отчетном году у пострадавших, включая умерших, на 1000 работающих"
"634205","Жазатайым оқиға себебінен еңбекке қабілеттілігін жоғалтқан (жарамсыз) жұмыс адам-күндерінің саны","Число рабочих человеко-дней потери трудоспособности (нетрудоспособности) по причине несчастного случая"
"634206","Кәсіптік аурулар себебінен еңбекке қабілеттілігін жоғалтқан (жарамсыз) жұмыс адам-күндерінің саны","Число рабочих человеко-дней потери трудоспособности (нетрудоспособности) по причине профессионального заболевания"
"634207","Жазатайым оқиғалардың материалдық салдары","Материальные последствия несчастных случаев"
"63420701","еңбекке уақытша жарамсыздық парағы бойынша төленді","выплачено по листку о временной нетрудоспособности"
"63420702","басқа жұмысқа ауыстырылғанда  бұрынғы жалақысына дейінгі қосымша төлемдердің сомасы","сумма доплат до прежнего заработка при переводе на другую работу"
"63420703","төленген біржолғы жәрдемақылар","выплачено единовременных пособий"
"634208","Бір зардап шеккенге есептегенде жазатайым оқиғалардың материалдық салдары","Материальные последствия несчастных случаев, в расчете на одного пострадавшего"
"63420801","бір зардап шеккенге есептегенде еңбекке жарамсыздық парағы бойынша төленгені","выплачено по листку нетрудоспособности в расчете на одного пострадавшего"
"63420802","бір зардап шеккенге есептегенде басқа жұмысқа ауыстырылғанда бұрынғы жалақысына дейінгі қосымша төлемдердің сомасы","сумма доплат до прежнего заработка при переводе на другую работу в расчете на одного пострадавшего"
"63420803","бір зардап шеккенге есептегенде төленген біржолғы жәрдемақылар","выплачено единовременных пособий в расчете на одного пострадавшего"
"634209","Орта есеппен есепті жылдағы жұмыскерлердің тізімдік саны (қоса атқарушыларсыз)","Списочная численность работников (без совместителей) в среднем за отчетный год"
"641101","Халықтың орта есеппен жан басына шаққандағы атаулы ақшалай табыстары","Среднедушевые номинальные денежные доходы населения"
"64110101","атаулы ақшалай табыстар индексі","индекс номинальных денежных доходов"
"64110102","нақты ақшалай табыстар индексі","индекс реальных денежных доходов"
"64110104","халықтың орташа айлық атаулы ақшалай табыстары шамасының күнкөрістің ең төменгі деңгейінің шамасына арақатынасы","соотношение величины среднемесячных номинальных денежных доходов населения с величиной прожиточного минимума"
"641201","Халықтың орташа жан басына шаққандағы ақшалай табыстары","Денежные доходы, в среднем на душу населения"
"641202","Үй шаруашылықтарының орта есеппен үй шаруашылығына шаққандағы ақшалай табыстары","Денежные доходы домашних хозяйств, в среднем на домашнее хозяйство"
"641301","ақшалай табыстардың халықтың жан басына шаққандағы құрылымы","Структура денежных доходов, в среднем на душу населения"
"642101","Халықтың орташа жан басына шаққандағы тұтынуға жұмсалған табыстар","Доходы, использованные на потребление, в среднем на душу населения"
"64210101","тұтынуға жұмсалған табыстың күнкөрістің ең төменгі деңгейінің шамасына арақатынасы","соотношение доходов, использованных на потребление, с величиной прожиточного минимума"
"642101011","халықтың децильдік топтары бойынша тұтынуға жұмсалған табыстың  күнкөрістің ең төменгі деңгейінің шамасына арақатынасы","соотношение доходов, использованных на потребление, с величиной прожиточного минимума по децильным группам населения"
"642101012","халықтың квинтильдік топтары бойынша тұтынуға жұмсалған табыстың  күнкөрістің ең төменгі деңгейінің шамасына арақатынасы","соотношение доходов, использованных на потребление, с величиной прожиточного минимума по квинтильным группам населения"
"642102","Үй шаруашылығының орта есеппен үй шаруашылығына шаққандағы тұтынуға жұмсаған табыстары","Доходы домашних хозяйств, использованные на потребление, в среднем на домашнее хозяйство"
"642201","орташа жан басына шаққандағы халықтың ақшалай шығыстары","Денежные расходы населения, в среднем на душу населения"
"64220101","орташа жан басына шаққандағы халықтың тұтыну шығыстары","потребительские расходы населения, в среднем на душу неселения"
"642201011","халықтың орташа жан басына шаққандағы халықтың азық-түлік тауарларына ақшалай шығыстары","денежные расходы населения на продовольственные товары, в среднем на душу населения"
"6422010111","халықтың орташа жан басына шаққандағы халықтың тамақ өнімдеріне жұмсаған ақшалай шығыстары","денежные расходы населения на продукты питания, в среднем на душу населения"
"6422010112","үй шаруашылықтарының тұтыну шығыстарындағы тамақ өнімдерін сатып алуға жұмсаған шығыстарының үлесі","доля расходов на покупку продуктов питания в потребительских расходах домашних хозяйств"
"6422010113","үй шаруашылықтарын тұтыну шығыстарындағы тамақ өнімдерін сатып алуға жұмсаған шығыстарының үлес салмағы бойынша бөлу","распределение домашних хозяйств по удельному весу расходов на покупку продуктов питания в потребительских расходах"
"6422010114","үй шаруашылықтарын тұтыну шығыстарындағы тамақ өнімдерін сатып алуға жұмсаған шығыстарының үлес салмағы бойынша халықтың 10 пайыздық (децильдік) топтар бойынша  орташа жан басына шаққанда тұтынуға жұмсалған табыстың деңгейі бойынша бөлу","распределение домашних хозяйств по удельному весу расходов на покупку продуктов питания в потребительских расходах по 10 процентным (децильным) группам населения в зависимости от уровня среднедушевых доходов, использованных на потребление"
"642201012","халықтың орташа жан басына шаққандағы халықтың азық-түлік емес тауарларына ақшалай шығыстары","денежные расходы населения на непродовольственные товары, в среднем на душу населения"
"642201013","халықтың орташа жан басына шаққандағы халықтың ақылы қызметтерге ақшалай шығыстары","денежные расходы населения на платные услуги, в среднем на душу населения"
"64220102","халықтың орташа жан басына шаққандағы халықтың білім беру саласындағы ақшалай шығыстары","расходы населения на образование, в среднем на душу населения"
"64220103","халықтың орташа жан басына шаққандағы халықтың денсаулық сақтау саласындағы ақшалай шығыстары","расходы населения на здравоохранение, в среднем на душу населения"
"642202","орташа үй шаруашылығына шаққандағы үй шаруашылықтарының ақшалай шығыстары","Денежные расходы домашних хозяйств, в среднем на домашнее хозяйство"
"64220201","орташа үй шаруашылығына шаққандағы үй шаруашылықтарының тұтыну шығыстары","потребительские расходы домашних хозяйств, в среднем на домашнее хозяйство"
"642202011","орташа үй шаруашылығына шаққандағы үй шаруашылықтарының азық-түлік тауарларына ақшалай шығыстары","денежные расходы домашних хозяйств на продовольственные товары, в среднем на домашнее хозяйство"
"6422020111","орташа үй шаруашылығына шаққандағы үй шаруашылықтарының тамақ өнімдеріне жұмсаған ақшалай шығыстары","денежные расходы домашних хозяйств на продукты питания, в среднем на домашнее хозяйство"
"642202012","орташа үй шаруашылығына шаққандағы үй шаруашылықтарының азық-түлік емес тауарларына жұмсаған ақшалай шығыстары","денежные расходы домашних хозяйств на непродовольственные товары, в среднем на домашнее хозяйство"
